player_id,player_name,player_url,player_category,Season,Age,Squad,Competition,LgRank,90s Played,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Matches
ac7292d7,Ranjit Dhimal,https://fbref.com/en/players/ac7292d7/Ranjit-Dhimal,DH,2022,30,npNepal,WCQ,,2.9,1,0,0,,,,,,,,,0,Matches
ac7292d7,Ranjit Dhimal,https://fbref.com/en/players/ac7292d7/Ranjit-Dhimal,DH,6 Seasons,1 Club,3 Leagues,,9.7,4,0,0,,,,,,,,,0,,
ac7292d7,Ranjit Dhimal,https://fbref.com/en/players/ac7292d7/Ranjit-Dhimal,DH,Friendlies (M) (4 Seasons),,,6.8,3,0,0,,,,,,,,,0,,,
ac7292d7,Ranjit Dhimal,https://fbref.com/en/players/ac7292d7/Ranjit-Dhimal,DH,WCQ (2 Seasons),,,2.9,1,0,0,,,,,,,,,0,,,
ac7292d7,Ranjit Dhimal,https://fbref.com/en/players/ac7292d7/Ranjit-Dhimal,DH,Asian Cup qualification (1 Season),,,,,,,,,,,,,,,,,,
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,2019,17,zaSouth Africa,Friendlies (W),,0.8,0,0,0,,,,,,,,,0,Matches
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,2022,20,zaSouth Africa,WAFCON,F,4.0,0,0,0,,,,,,,,,0,Matches
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,2022,20,zaSouth Africa,Friendlies (W),,2.0,0,0,0,,,,,,,,,0,Matches
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,2023,21,zaSouth Africa,1. World Cup,R16,3.0,0,0,0,2,2,0,6,3,6,,,0,Matches
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,2024,22,zaSouth Africa,WAFCON,4th,5.3,0,0,0,,,,,,,,,0,Matches
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,4 Seasons,1 Club,3 Leagues,,15.2,0,0,0,2,2,0,6,3,6,,,0,,
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,WAFCON (2 Seasons),,,9.4,0,0,0,,,,,,,,,0,,,
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,Friendlies (W) (2 Seasons),,,2.8,0,0,0,,,,,,,,,0,,,
eccd6b12,Karabo Dhlamini,https://fbref.com/en/players/eccd6b12/Karabo-Dhlamini,DH,World Cup (2 Seasons),,,3.0,0,0,0,2,2,0,6,3,6,,,0,,,
7718e32f,Mokhtar Dhouieb,https://fbref.com/en/players/7718e32f/Mokhtar-Dhouieb,DH,1978,26,tnTunisia,1. World Cup,1R,3.0,0,0,0,,,,,,,,,0,Matches
7718e32f,Mokhtar Dhouieb,https://fbref.com/en/players/7718e32f/Mokhtar-Dhouieb,DH,1 Season,1 Club,1 League,,3.0,0,0,0,,,,,,,,,0,,
52cd5628,Sven Di Domenico,https://fbref.com/en/players/52cd5628/Sven-Di-Domenico,DI,2006,23,luLuxembourg,WCQ,,0.5,0,0,0,,,,,,,,,0,Matches
52cd5628,Sven Di Domenico,https://fbref.com/en/players/52cd5628/Sven-Di-Domenico,DI,1 Season,1 Club,1 League,,0.5,0,0,0,,,,,,,,,0,,
e9ac1670,Sara Di Filippo,https://fbref.com/en/players/e9ac1670/Sara-Di-Filippo,DI,2005,22,itItaly,Euro,GR,2.0,0,0,0,,,,,,,,,0,Matches
e9ac1670,Sara Di Filippo,https://fbref.com/en/players/e9ac1670/Sara-Di-Filippo,DI,1 Season,1 Club,1 League,,2.0,0,0,0,,,,,,,,,0,,
dc4869dd,Laurent Di Lorto,https://fbref.com/en/players/dc4869dd/Laurent-Di-Lorto,DI,1938,29,frFrance,1. World Cup,QF,2.0,0,0,0,,,,,,,,,0,Matches
dc4869dd,Laurent Di Lorto,https://fbref.com/en/players/dc4869dd/Laurent-Di-Lorto,DI,1 Season,1 Club,1 League,,2.0,0,0,0,,,,,,,,,0,,
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2006,23,sySyria,WCQ,,5.0,0,0,0,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2007,24,sySyria,Asian Cup qualification,,2.7,3,1,1,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2010,27,sySyria,WCQ,,10.0,0,0,0,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2011,28,sySyria,Asian Cup,GR,2.7,1,0,0,,,,,,,,,1,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2011,28,sySyria,Asian Cup qualification,,6.0,1,0,0,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2014,31,sySyria,WCQ,,2.0,0,0,0,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,2015,32,sySyria,Asian Cup qualification,,1.0,0,0,0,,,,,,,,,0,Matches
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,6 Seasons,1 Club,3 Leagues,,29.4,5,1,1,,,,,,,,,1,,
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,WCQ (3 Seasons),,,17.0,0,0,0,,,,,,,,,0,,,
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,Asian Cup qualification (3 Seasons),,,9.7,4,1,1,,,,,,,,,0,,,
7b498d3e,Ali Diab,https://fbref.com/en/players/7b498d3e/Ali-Diab,DI,Asian Cup (1 Season),,,2.7,1,0,0,,,,,,,,,1,,,
cd16b430,Inza Diabaté,https://fbref.com/en/players/cd16b430/Inza-Diabate,DI,2014,21,ciCôte d'Ivoire,Friendlies (M),,1.0,1,0,0,,,,,,,,,0,Matches
cd16b430,Inza Diabaté,https://fbref.com/en/players/cd16b430/Inza-Diabate,DI,1 Season,1 Club,1 League,,1.0,1,0,0,,,,,,,,,0,,
bacdbbaa,Kadidiatou Diabaté,https://fbref.com/en/players/bacdbbaa/Kadidiatou-Diabate,DI,2024,16,mlMali,WAFCON,QF,2.8,0,0,0,,,,,,,,,0,Matches
bacdbbaa,Kadidiatou Diabaté,https://fbref.com/en/players/bacdbbaa/Kadidiatou-Diabate,DI,1 Season,1 Club,1 League,,2.8,0,0,0,,,,,,,,,0,,
a0c84a21,Ibrahima Diaby,https://fbref.com/en/players/a0c84a21/Ibrahima-Diaby,DI,2014,18,ciCôte d'Ivoire,Friendlies (M),,0.7,0,0,0,,,,,,,,,0,Matches
a0c84a21,Ibrahima Diaby,https://fbref.com/en/players/a0c84a21/Ibrahima-Diaby,DI,1 Season,1 Club,1 League,,0.7,0,0,0,,,,,,,,,0,,
3082756f,David Diach,https://fbref.com/en/players/3082756f/David-Diach,DI,1998,23,crCosta Rica,WCQ,,0.7,0,0,0,,,,,,,,,0,Matches
3082756f,David Diach,https://fbref.com/en/players/3082756f/David-Diach,DI,1 Season,1 Club,1 League,,0.7,0,0,0,,,,,,,,,0,,
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,2001,26,frFrance,Euro,GR,1.9,0,1,0,,,,,,,,,0,Matches
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,2003,28,frFrance,1. World Cup,GR,3.0,1,0,0,,,,,,,,,0,Matches
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,2005,30,frFrance,Euro,GR,3.0,0,0,0,,,,,,,,,0,Matches
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,3 Seasons,1 Club,2 Leagues,,7.9,1,1,0,,,,,,,,,0,,
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,Euro (2 Seasons),,,4.9,0,1,0,,,,,,,,,0,,,
8f8fe9c9,Corinne Diacre,https://fbref.com/en/players/8f8fe9c9/Corinne-Diacre,DI,World Cup (1 Season),,,3.0,1,0,0,,,,,,,,,0,,,
d49605a0,Aissatou Diadhiou,https://fbref.com/en/players/d49605a0/Aissatou-Diadhiou,DI,2016,24,mlMali,WAFCON,GR,1.3,1,0,0,,,,,,,,,0,Matches
d49605a0,Aissatou Diadhiou,https://fbref.com/en/players/d49605a0/Aissatou-Diadhiou,DI,2018,26,mlMali,WAFCON,4th,4.0,0,0,0,,,,,,,,,0,Matches
d49605a0,Aissatou Diadhiou,https://fbref.com/en/players/d49605a0/Aissatou-Diadhiou,DI,2 Seasons,1 Club,1 League,,5.3,1,0,0,,,,,,,,,0,,
e4f08285,Adjaw Diagne,https://fbref.com/en/players/e4f08285/Adjaw-Diagne,DI,2022,27,snSenegal,WAFCON,QF,2.0,0,0,0,,,,,,,,,0,Matches
e4f08285,Adjaw Diagne,https://fbref.com/en/players/e4f08285/Adjaw-Diagne,DI,1 Season,1 Club,1 League,,2.0,0,0,0,,,,,,,,,0,,
bb510346,Raoul Diagne,https://fbref.com/en/players/bb510346/Raoul-Diagne,DI,1938,27,frFrance,1. World Cup,QF,2.0,0,0,0,,,,,,,,,0,Matches
bb510346,Raoul Diagne,https://fbref.com/en/players/bb510346/Raoul-Diagne,DI,1 Season,1 Club,1 League,,2.0,0,0,0,,,,,,,,,0,,
d39590aa,Siny Diagne,https://fbref.com/en/players/d39590aa/Siny-Diagne,DI,2015,20,snSenegal,Friendlies (M),,0.7,0,0,0,,,,,,,,,0,Matches
d39590aa,Siny Diagne,https://fbref.com/en/players/d39590aa/Siny-Diagne,DI,1 Season,1 Club,1 League,,0.7,0,0,0,,,,,,,,,0,,
899f4949,Aboubacar Diakité,https://fbref.com/en/players/899f4949/Aboubacar-Diakite,DI,2016,18,ciCôte d'Ivoire,Friendlies (M),,0.0,0,0,0,,,,,,,,,0,Matches
899f4949,Aboubacar Diakité,https://fbref.com/en/players/899f4949/Aboubacar-Diakite,DI,1 Season,1 Club,1 League,,0.0,0,0,0,,,,,,,,,0,,
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2010,25,mlMali,Africa Cup of Nations,GR,1.0,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2012,27,mlMali,Africa Cup of Nations,3rd,4.3,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2013,28,mlMali,Africa Cup of Nations,3rd,2.3,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2014,29,mlMali,WCQ,,5.0,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2014,29,mlMali,Friendlies (M),,1.5,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2015,30,mlMali,Friendlies (M),,2.8,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2015,30,mlMali,Africa Cup of Nations,GR,2.0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2017,32,mlMali,Africa Cup of Nations qualification,,1.0,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,2018,33,mlMali,WCQ,,1.5,0,0,0,,,,,,,,,0,Matches
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,7 Seasons,1 Club,4 Leagues,,21.4,0,0,0,0,0,0,0,0,0,0,0,0,,
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,Africa Cup of Nations (4 Seasons),,,9.7,0,0,0,0,0,0,0,0,0,0,0,0,,,
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,WCQ (2 Seasons),,,6.5,0,0,0,,,,,,,,,0,,,
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,Friendlies (M) (2 Seasons),,,4.2,0,0,0,,,,,,,,,0,,,
eb9b5511,Soumbeïla Diakité,https://fbref.com/en/players/eb9b5511/Soumbeila-Diakite,DI,Africa Cup of Nations qualification (1 Season),,,1.0,0,0,0,,,,,,,,,0,,,
c9012762,Blessing Diala,https://fbref.com/en/players/c9012762/Blessing-Diala,DI,2011,21,gqEqu. Guinea,1. World Cup,GR,2.7,1,0,0,,,,,,,,,0,Matches
c9012762,Blessing Diala,https://fbref.com/en/players/c9012762/Blessing-Diala,DI,2018,28,gqEqu. Guinea,WAFCON,GR,1.9,0,0,0,,,,,,,,,0,Matches
c9012762,Blessing Diala,https://fbref.com/en/players/c9012762/Blessing-Diala,DI,2 Seasons,1 Club,2 Leagues,,4.6,1,0,0,,,,,,,,,0,,
c9012762,Blessing Diala,https://fbref.com/en/players/c9012762/Blessing-Diala,DI,World Cup (1 Season),,,2.7,1,0,0,,,,,,,,,0,,,
c9012762,Blessing Diala,https://fbref.com/en/players/c9012762/Blessing-Diala,DI,WAFCON (1 Season),,,1.9,0,0,0,,,,,,,,,0,,,
3ec5b95c,Demba Diallo,https://fbref.com/en/players/3ec5b95c/Demba-Diallo,DI,2021,20,mlMali,Africa Cup of Nations qualification,,0.2,0,0,0,,,,,,,,,0,Matches
3ec5b95c,Demba Diallo,https://fbref.com/en/players/3ec5b95c/Demba-Diallo,DI,1 Season,1 Club,1 League,,0.2,0,0,0,,,,,,,,,0,,
963132e1,Ngagne Diallo,https://fbref.com/en/players/963132e1/Ngagne-Diallo,DI,2016,26,snSenegal,Friendlies (M),,0.3,0,0,0,,,,,,,,,0,Matches
963132e1,Ngagne Diallo,https://fbref.com/en/players/963132e1/Ngagne-Diallo,DI,1 Season,1 Club,1 League,,0.3,0,0,0,,,,,,,,,0,,
2ac21477,Ousmane Diallo,https://fbref.com/en/players/2ac21477/Ousmane-Diallo,DI,2025,25,mlMali,Africa Cup of Nations qualification,,0.1,1,0,0,,,,,,,,,0,Matches
2ac21477,Ousmane Diallo,https://fbref.com/en/players/2ac21477/Ousmane-Diallo,DI,1 Season,1 Club,1 League,,0.1,1,0,0,,,,,,,,,0,,
ab64e9f4,Sadigatou Diallo,https://fbref.com/en/players/ab64e9f4/Sadigatou-Diallo,DI,2024,20,snSenegal,WAFCON,QF,0.8,0,0,0,,,,,,,,,0,Matches
ab64e9f4,Sadigatou Diallo,https://fbref.com/en/players/ab64e9f4/Sadigatou-Diallo,DI,1 Season,1 Club,1 League,,0.8,0,0,0,,,,,,,,,0,,
0dfd7279,Aboubacar Diarra,https://fbref.com/en/players/0dfd7279/Aboubacar-Diarra,DI,2022,28,mlMali,Friendlies (M),,0.1,1,0,0,,,,,,,,,0,Matches
0dfd7279,Aboubacar Diarra,https://fbref.com/en/players/0dfd7279/Aboubacar-Diarra,DI,2 Seasons,1 Club,2 Leagues,,0.1,1,0,0,,,,,,,,,0,,
0dfd7279,Aboubacar Diarra,https://fbref.com/en/players/0dfd7279/Aboubacar-Diarra,DI,Friendlies (M) (2 Seasons),,,0.1,1,0,0,,,,,,,,,0,,,
0dfd7279,Aboubacar Diarra,https://fbref.com/en/players/0dfd7279/Aboubacar-Diarra,DI,Africa Cup of Nations qualification (1 Season),,,,,,,,,,,,,,,,,,
3a4d3c41,Binta Diarra,https://fbref.com/en/players/3a4d3c41/Binta-Diarra,DI,2016,21,mlMali,WAFCON,GR,3.0,0,0,0,,,,,,,,,0,Matches
3a4d3c41,Binta Diarra,https://fbref.com/en/players/3a4d3c41/Binta-Diarra,DI,2018,23,mlMali,WAFCON,4th,4.0,1,0,0,,,,,,,,,0,Matches
3a4d3c41,Binta Diarra,https://fbref.com/en/players/3a4d3c41/Binta-Diarra,DI,2 Seasons,1 Club,1 League,,7.0,1,0,0,,,,,,,,,0,,
fa7dd385,Mame Diarra Diouf,https://fbref.com/en/players/fa7dd385/Mame-Diarra-Diouf,DI,2022,27,snSenegal,WAFCON,QF,1.2,0,0,0,,,,,,,,,0,Matches
fa7dd385,Mame Diarra Diouf,https://fbref.com/en/players/fa7dd385/Mame-Diarra-Diouf,DI,1 Season,1 Club,1 League,,1.2,0,0,0,,,,,,,,,0,,
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2016,20,mlMali,Friendlies (M),,0.5,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2017,21,mlMali,Africa Cup of Nations qualification,,1.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2018,22,mlMali,WCQ,,4.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2018,22,mlMali,Friendlies (M),,0.5,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2019,23,mlMali,Friendlies (M),,3.5,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2019,23,mlMali,Africa Cup of Nations,R16,4.0,1,0,0,0,2,0,0,1,0,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2019,23,mlMali,Africa Cup of Nations qualification,,4.0,1,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2020,24,mlMali,Friendlies (M),,1.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2021,25,mlMali,Africa Cup of Nations qualification,,4.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2021,25,mlMali,Friendlies (M),,1.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2023,27,mlMali,Africa Cup of Nations,QF,5.3,0,0,0,0,2,0,0,0,0,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2023,27,mlMali,Africa Cup of Nations qualification,,2.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2025,29,mlMali,Africa Cup of Nations,QF,5.3,1,0,0,0,1,0,0,0,0,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2025,29,mlMali,Africa Cup of Nations qualification,,6.0,1,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,2026,30,mlMali,WCQ,,5.0,0,0,0,,,,,,,,,0,Matches
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,11 Seasons,1 Club,4 Leagues,,47.2,4,0,0,0,5,0,0,1,0,,,0,,
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,Friendlies (M) (7 Seasons),,,6.5,0,0,0,,,,,,,,,0,,,
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,Africa Cup of Nations qualification (5 Seasons),,,17.0,2,0,0,,,,,,,,,0,,,
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,Africa Cup of Nations (5 Seasons),,,14.7,2,0,0,0,5,0,0,1,0,,,0,,,
26a57e30,Djigui Diarra,https://fbref.com/en/players/26a57e30/Djigui-Diarra,DI,WCQ (3 Seasons),,,9.0,0,0,0,,,,,,,,,0,,,
7b103baf,Fatoumata Diarra,https://fbref.com/en/players/7b103baf/Fatoumata-Diarra,DI,2018,31,mlMali,WAFCON,4th,3.8,1,0,0,,,,,,,,,0,Matches
7b103baf,Fatoumata Diarra,https://fbref.com/en/players/7b103baf/Fatoumata-Diarra,DI,2024,37,mlMali,WAFCON,QF,2.9,1,0,0,,,,,,,,,0,Matches
7b103baf,Fatoumata Diarra,https://fbref.com/en/players/7b103baf/Fatoumata-Diarra,DI,2 Seasons,1 Club,1 League,,6.7,2,0,0,,,,,,,,,0,,
44376740,Gerard Diarra,https://fbref.com/en/players/44376740/Gerard-Diarra,DI,2018,23,tdChad,WCQ,,2.5,1,0,0,,,,,,,,,0,Matches
44376740,Gerard Diarra,https://fbref.com/en/players/44376740/Gerard-Diarra,DI,1 Season,1 Club,1 League,,2.5,1,0,0,,,,,,,,,0,,
f60b7505,Ichaka Diarra,https://fbref.com/en/players/f60b7505/Ichaka-Diarra,DI,2021,26,mlMali,Africa Cup of Nations qualification,,0.8,1,0,0,,,,,,,,,0,Matches
f60b7505,Ichaka Diarra,https://fbref.com/en/players/f60b7505/Ichaka-Diarra,DI,2 Seasons,1 Club,2 Leagues,,0.8,1,0,0,,,,,,,,,0,,
f60b7505,Ichaka Diarra,https://fbref.com/en/players/f60b7505/Ichaka-Diarra,DI,Africa Cup of Nations qualification (1 Season),,,0.8,1,0,0,,,,,,,,,0,,,
f60b7505,Ichaka Diarra,https://fbref.com/en/players/f60b7505/Ichaka-Diarra,DI,Friendlies (M) (1 Season),,,,,,,,,,,,,,,,,,
858d66f6,Jack Diarra,https://fbref.com/en/players/858d66f6/Jack-Diarra,DI,2025,18,bfBurkina Faso,Friendlies (M),,0.1,0,0,0,,,,,,,,,0,Matches
858d66f6,Jack Diarra,https://fbref.com/en/players/858d66f6/Jack-Diarra,DI,1 Season,1 Club,1 League,,0.1,0,0,0,,,,,,,,,0,,
a10da584,Salimata Diarra,https://fbref.com/en/players/a10da584/Salimata-Diarra,DI,2016,21,mlMali,WAFCON,GR,2.0,0,0,0,,,,,,,,,0,Matches
a10da584,Salimata Diarra,https://fbref.com/en/players/a10da584/Salimata-Diarra,DI,2018,23,mlMali,WAFCON,4th,5.0,1,0,0,,,,,,,,,0,Matches
a10da584,Salimata Diarra,https://fbref.com/en/players/a10da584/Salimata-Diarra,DI,2024,29,mlMali,WAFCON,QF,1.2,0,0,0,,,,,,,,,0,Matches
a10da584,Salimata Diarra,https://fbref.com/en/players/a10da584/Salimata-Diarra,DI,3 Seasons,1 Club,1 League,,8.2,1,0,0,,,,,,,,,0,,
27570ccf,Yelli Diarra,https://fbref.com/en/players/27570ccf/Yelli-Diarra,DI,2016,24,mrMauritania,Friendlies (M),,0.2,0,0,0,,,,,,,,,0,Matches
27570ccf,Yelli Diarra,https://fbref.com/en/players/27570ccf/Yelli-Diarra,DI,1 Season,1 Club,1 League,,0.2,0,0,0,,,,,,,,,0,,
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,2023,24,mrMauritania,Africa Cup of Nations,R16,2.5,0,0,0,2,1,0,5,4,5,,,0,Matches
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,2023,24,mrMauritania,Africa Cup of Nations qualification,,0.4,0,0,0,,,,,,,,,0,Matches
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,2024,25,mrMauritania,Friendlies (M),,0.1,0,0,0,,,,,,,,,0,Matches
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,2025,26,mrMauritania,Africa Cup of Nations qualification,,3.6,0,0,0,,,,,,,,,0,Matches
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,2026,27,mrMauritania,WCQ,,4.1,1,0,0,,,,,,,,,0,Matches
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,5 Seasons,1 Club,4 Leagues,,10.8,1,0,0,2,1,0,5,4,5,,,0,,
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,Africa Cup of Nations qualification (2 Seasons),,,4.1,0,0,0,,,,,,,,,0,,,
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,Friendlies (M) (2 Seasons),,,0.1,0,0,0,,,,,,,,,0,,,
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,WCQ (1 Season),,,4.1,1,0,0,,,,,,,,,0,,,
611c8bc7,Khadim Diaw,https://fbref.com/en/players/611c8bc7/Khadim-Diaw,DI,Africa Cup of Nations (1 Season),,,2.5,0,0,0,2,1,0,5,4,5,,,0,,,
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2018,23,mrMauritania,Friendlies (M),,1.0,0,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2019,24,mrMauritania,Friendlies (M),,2.5,1,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2021,26,mrMauritania,Friendlies (M),,1.0,0,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2021,26,mrMauritania,Africa Cup of Nations qualification,,6.0,2,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2022,27,mrMauritania,WCQ,,2.5,0,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,2023,28,mrMauritania,Africa Cup of Nations qualification,,1.0,0,0,0,,,,,,,,,0,Matches
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,8 Seasons,1 Club,4 Leagues,,14.0,3,0,0,,,,,,,,,0,,
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,Friendlies (M) (6 Seasons),,,4.5,1,0,0,,,,,,,,,0,,,
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,Africa Cup of Nations qualification (3 Seasons),,,7.0,2,0,0,,,,,,,,,0,,,
f9b7b538,Namori Diaw,https://fbref.com/en/players/f9b7b538/Namori-Diaw,DI,WCQ (2 Seasons),,,2.5,0,0,0,,,,,,,,,0,,,
