player_id,season,championship_id,club_id,total_team_matches,total_matches_played,total_matches_started,total_minutes_played,total_goals,total_home_goals,total_away_goals,total_left_footed_goals,total_right_footed_goals,total_assists,total_attempts,total_shots_on_target,total_shots_assists,total_balls_played,total_touches_in_opposition_box,total_duels_won,total_interceptions,total_tackles_won,total_fouls_committed,total_fouls_suffered,total_yellow_cards,total_red_cards,total_man_of_the_match,total_team_goals,fl1_average_rating,ratio_balls_played_per_match,ratio_matches_started,ratio_goals_every_n_minutes,ratio_shots_on_target_per_match,ratio_touches_in_opposition_box_per_match
l1_championship_player_2025_13_98896,2025,1,l1_championship_club_2025_13,29,27,23,2008,1,,1,,1,6,32,10,34,2846,8,57,25,17,13,19,2,,2,65,6.699259259259257,127.56,0.79,2008,0.45,0.36
l1_championship_player_2025_13_98896,2025,6,l1_championship_club_2025_13,14,14,14,1259,6,5,1,1,5,,38,14,16,1629,13,42,13,14,9,11,,,,38,6.9750000000000005,116.45,1,209.83,1,0.93
l1_championship_player_2025_13_98896,2025,10,l1_championship_club_2025_13,2,1,1,90,,,,,,,4,1,,138,,4,2,1,,2,,,,4,6.51,138,0.5,,1,
l1_championship_player_2025_13_98896,2025,15,l1_championship_club_2025_13,1,1,1,90,,,,,,,,,,,,,,,2,,,,,2,5.62,,1,,,
l1_championship_player_2025_13_86879,2025,1,l1_championship_club_2025_13,29,29,26,2321,2,,2,,2,3,18,6,39,2333,55,108,12,29,33,17,3,,,65,6.066206896551725,90.47,0.9,1160.5,0.23,2.13
l1_championship_player_2025_13_86879,2025,6,l1_championship_club_2025_13,14,14,13,1164,,,,,,,14,2,18,912,26,38,11,12,12,6,1,,,38,5.527142857142858,70.52,0.93,,0.15,2.01
l1_championship_player_2025_13_86879,2025,10,l1_championship_club_2025_13,2,2,2,151,,,,,,,1,1,1,183,4,7,2,1,1,1,,,,4,5.805,109.07,1,,0.6,2.38
l1_championship_player_2025_13_86879,2025,15,l1_championship_club_2025_13,1,1,1,89,,,,,,,,,,,,,,,2,2,1,,,2,4.05,,1,,,
l1_championship_player_2025_13_81445,2025,1,l1_championship_club_2025_13,29,24,16,1425,10,7,3,2,6,,59,28,33,896,139,69,11,12,17,8,2,,3,65,5.789999999999999,56.59,0.55,142.5,1.77,8.78
l1_championship_player_2025_13_81445,2025,6,l1_championship_club_2025_13,14,13,12,907,2,1,1,1,1,,23,10,25,521,76,37,7,10,7,3,,,,38,5.753846153846153,51.7,0.86,453.5,0.99,7.54
l1_championship_player_2025_13_81445,2025,10,l1_championship_club_2025_13,2,1,1,90,,,,,,,3,,5,64,13,,,,,,1,,,4,4.89,64,0.5,,,13
l1_championship_player_2025_13_81445,2025,15,l1_championship_club_2025_13,1,1,,18,,,,,,,,,,,,,,,,,,,,2,4.84,,,,,
l1_championship_player_2025_13_36082,2025,1,l1_championship_club_2025_13,29,19,9,930,10,7,3,4,5,4,43,17,39,839,71,28,,2,3,3,,,3,65,6.4,81.19,0.31,93,1.65,6.87
l1_championship_player_2025_13_36082,2025,6,l1_championship_club_2025_13,14,10,8,583,4,1,3,1,3,,24,10,19,434,51,11,3,1,2,4,,,,38,5.763,67,0.57,145.75,1.54,7.87
l1_championship_player_2025_13_36082,2025,10,l1_championship_club_2025_13,2,2,1,87,1,,1,,1,,4,3,6,113,7,5,1,,,3,,,,4,6.585,116.9,0.5,87,3.1,7.24
l1_championship_player_2025_13_36082,2025,15,l1_championship_club_2025_13,1,1,1,90,1,1,,1,,,,2,,,,,,,,,,,,2,5.7,,1,90,2,
l1_championship_player_2025_13_104402,2025,1,l1_championship_club_2025_13,29,25,16,1324,7,6,1,,7,4,63,28,31,1165,151,96,9,12,17,25,1,,2,65,5.849200000000001,79.19,0.55,189.14,1.9,10.26
l1_championship_player_2025_13_104402,2025,6,l1_championship_club_2025_13,14,13,11,883,8,5,3,1,7,,42,14,15,722,71,65,5,10,12,26,2,,,38,6.924615384615384,73.59,0.79,110.38,1.43,7.24
l1_championship_player_2025_13_104402,2025,10,l1_championship_club_2025_13,2,1,1,64,,,,,,,2,1,4,71,13,4,,,1,1,,,,4,5.89,99.84,0.5,,1.41,18.28
l1_championship_player_2025_13_104402,2025,15,l1_championship_club_2025_13,1,1,1,72,,,,,,,,,,,,,,,,2,,,,2,4.42,,1,,,
l1_championship_player_2025_13_100727,2025,1,l1_championship_club_2025_13,29,20,9,862,1,1,,,1,2,18,7,19,706,59,49,5,8,10,12,,,1,65,5.073,73.71,0.31,862,0.73,6.16
l1_championship_player_2025_13_100727,2025,6,l1_championship_club_2025_13,14,4,1,101,,,,,,,4,2,1,68,10,10,,2,,3,,,,38,4.8425,60.59,0.07,,1.78,8.91
l1_championship_player_2025_13_100727,2025,10,l1_championship_club_2025_13,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
l1_championship_player_2025_13_100727,2025,15,l1_championship_club_2025_13,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_13_90314,2025,1,l1_championship_club_2025_13,29,10,3,354,1,,1,,1,1,9,3,5,252,15,10,2,1,7,2,1,,,65,4.832,64.07,0.1,354,0.76,3.81
l1_championship_player_2025_13_90314,2025,6,l1_championship_club_2025_13,14,3,1,103,,,,,,,3,1,4,59,7,4,,1,1,2,,,,38,5.5566666666666675,51.55,0.07,,0.87,6.12
l1_championship_player_2025_13_90314,2025,10,l1_championship_club_2025_13,2,1,1,45,,,,,,,,,,22,,1,,,,1,,,,4,4.51,44,0.5,,,
l1_championship_player_2025_13_90314,2025,15,l1_championship_club_2025_13,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_13_101567,2025,1,l1_championship_club_2025_13,29,26,11,1093,6,5,1,2,2,1,52,24,15,481,96,59,3,10,18,16,2,,1,65,4.986923076923077,39.61,0.38,182.17,1.98,7.9
l1_championship_player_2025_13_101567,2025,6,l1_championship_club_2025_13,14,10,,171,2,1,1,2,,,8,5,1,93,18,13,,1,1,3,,,,38,4.5120000000000005,48.95,,85.5,2.63,9.47
l1_championship_player_2025_13_101567,2025,10,l1_championship_club_2025_13,2,2,2,180,2,,2,1,1,,10,6,4,88,22,13,1,3,,3,,,,4,7.155,44,1,90,3,11
l1_championship_player_2025_13_101567,2025,15,l1_championship_club_2025_13,1,1,,1,1,1,,,1,,,1,,,,,,,,,1,,,2,5.85,,,1,90,
l1_championship_player_2025_13_103305,2025,1,l1_championship_club_2025_13,20,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,
l1_championship_player_2025_13_103305,2025,1,l1_championship_club_2025_159,10,2,,6,,,,,,,,,,5,,,,,,,,,,12,4.535,75,,,,
l1_championship_player_2025_13_103305,2025,6,l1_championship_club_2025_13,8,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,
l1_championship_player_2025_13_103305,2025,10,l1_championship_club_2025_13,2,1,,29,,,,,,,,,,24,,,,,,,,,,4,5.28,74.48,,,,
l1_championship_player_2025_13_103305,2025,10,l1_championship_club_2025_159,2,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
l1_championship_player_2025_13_103305,2025,13,l1_championship_club_2025_159,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
l1_championship_player_2025_13_103305,2025,15,l1_championship_club_2025_13,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_14_90416,2025,1,l1_championship_club_2025_14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_14_90416,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_14_86562,2025,1,l1_championship_club_2025_14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_14_86562,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_14_36344,2025,1,l1_championship_club_2025_14,30,29,29,2610,,,,,,,,,2,1333,,,,,,7,4,,1,,5.38448275862069,45.97,0.97,,,
l1_championship_player_2025_14_36344,2025,10,l1_championship_club_2025_14,3,2,2,180,,,,,,,,,,64,,,,,,,,,,,4.325,32,0.67,,,
l1_championship_player_2025_14_83691,2025,1,l1_championship_club_2025_14,29,1,1,90,,,,,,,,,,39,,,,,,,,,,,3.37,39,0.03,,,
l1_championship_player_2025_14_83691,2025,10,l1_championship_club_2025_14,3,1,1,90,,,,,,,,,,7,,,,,,,,,,,5.69,7,0.33,,,
l1_championship_player_2025_14_103452,2025,1,l1_championship_club_2025_14,30,16,13,1042,2,2,,,1,1,8,3,1,798,13,52,16,10,7,3,2,1,,52,5.110625000000001,68.93,0.43,521,0.26,1.12
l1_championship_player_2025_14_103452,2025,10,l1_championship_club_2025_14,3,1,1,79,,,,,,,,,,65,,4,,1,2,1,1,,,6,4.35,74.05,0.33,,,
l1_championship_player_2025_14_506465,2025,1,l1_championship_club_2025_14,9,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,
l1_championship_player_2025_14_47707,2025,1,l1_championship_club_2025_14,30,25,23,2072,,,,,,1,9,1,12,1858,21,88,36,11,26,19,2,,,52,5.2752,80.7,0.77,,0.04,0.91
l1_championship_player_2025_14_47707,2025,1,l1_championship_club_2025_44,7,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
l1_championship_player_2025_14_47707,2025,10,l1_championship_club_2025_14,3,3,1,116,,,,,,,3,1,1,125,4,7,2,,2,,,,,6,4.913333333333333,96.98,0.33,,0.78,3.1
l1_championship_player_2025_14_94583,2025,1,l1_championship_club_2025_14,30,19,15,1215,1,,1,,,2,9,3,29,1005,24,61,8,22,13,10,5,,,52,5.3168421052631585,74.44,0.5,1215,0.22,1.78
l1_championship_player_2025_14_94583,2025,1,l1_championship_club_2025_6,4,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2025_14_94583,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_83692,2025,1,l1_championship_club_2025_14,30,19,19,1673,,,,,,,11,3,9,1321,12,81,19,16,20,17,5,1,,52,5.449473684210526,71.06,0.63,,0.16,0.65
l1_championship_player_2025_14_83692,2025,10,l1_championship_club_2025_14,3,2,2,180,,,,,,,2,1,1,172,4,8,1,1,3,2,,,,6,5.3100000000000005,86,0.67,,0.5,2
l1_championship_player_2025_14_101633,2025,1,l1_championship_club_2025_14,30,15,5,591,,,,,,,11,3,4,561,3,39,15,9,11,6,2,,,52,4.958666666666668,85.43,0.17,,0.46,0.46
l1_championship_player_2025_14_101633,2025,10,l1_championship_club_2025_14,3,1,,59,,,,,,,,,1,42,,3,1,,2,1,,,,6,3.7,64.07,,,,
l1_championship_player_2025_14_78166,2025,1,l1_championship_club_2025_14,30,19,17,1544,1,1,,,1,,8,3,6,1364,11,76,16,13,25,8,5,,,52,5.573157894736841,79.51,0.57,1544,0.17,0.64
l1_championship_player_2025_14_78166,2025,10,l1_championship_club_2025_14,3,3,3,270,,,,,,,2,1,2,235,4,16,3,3,3,2,,,,6,5.723333333333334,78.33,1,,0.33,1.33
l1_championship_player_2025_14_89884,2025,1,l1_championship_club_2025_14,30,18,11,1032,,,,,,1,5,1,7,923,3,77,16,20,11,25,1,,2,52,5.240555555555556,80.49,0.37,,0.09,0.26
l1_championship_player_2025_14_89884,2025,10,l1_championship_club_2025_14,3,3,3,222,,,,,,,3,,5,195,1,12,5,3,4,1,1,,,6,6.093333333333334,79.05,1,,,0.41
l1_championship_player_2025_14_507638,2025,1,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_14_507638,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_52480,2025,1,l1_championship_club_2025_14,30,28,12,1308,5,2,3,5,,4,42,13,40,887,66,70,14,10,21,26,,,1,52,5.249642857142855,61.03,0.4,261.6,0.89,4.54
l1_championship_player_2025_14_52480,2025,10,l1_championship_club_2025_14,3,3,2,207,,,,,,,10,2,7,142,15,8,2,,5,5,1,,,6,5.656666666666666,61.74,0.67,,0.87,6.52
l1_championship_player_2025_14_40204,2025,1,l1_championship_club_2025_14,30,28,27,2303,3,1,2,,2,1,24,10,21,1422,67,122,30,27,32,27,4,1,2,52,5.060357142857142,55.57,0.9,767.67,0.39,2.62
l1_championship_player_2025_14_40204,2025,1,l1_championship_club_2025_44,4,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2025_14_40204,2025,10,l1_championship_club_2025_14,3,3,3,269,,,,,,,9,2,5,241,20,13,7,3,3,,,,,6,5.276666666666666,80.63,1,,0.67,6.69
l1_championship_player_2025_14_80554,2025,1,l1_championship_club_2025_14,30,22,12,976,,,,,,,24,6,13,728,21,54,6,16,18,9,3,,,52,4.613181818181818,67.13,0.4,,0.55,1.94
l1_championship_player_2025_14_80554,2025,10,l1_championship_club_2025_14,3,1,,5,,,,,,,1,,,6,,,,,1,,,,,6,4.53,108,,,,
l1_championship_player_2025_14_103607,2025,1,l1_championship_club_2025_14,30,4,,57,,,,,,,,,,63,1,4,,,,2,,,,52,4.625,99.47,,,,1.58
l1_championship_player_2025_14_103607,2025,10,l1_championship_club_2025_14,3,1,1,31,,,,,,,,,,20,,3,,,,2,,,,6,4.61,58.06,0.33,,,
l1_championship_player_2025_14_84357,2025,1,l1_championship_club_2025_14,30,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,
l1_championship_player_2025_14_84357,2025,10,l1_championship_club_2025_14,3,1,,1,,,,,,,,,,1,,,,,,,,,,6,4.56,90,,,,
l1_championship_player_2025_14_83140,2025,1,l1_championship_club_2025_1,4,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_14_83140,2025,1,l1_championship_club_2025_14,30,29,23,2172,1,,1,1,,5,24,7,37,1885,39,100,30,33,17,29,1,,,52,5.326896551724138,78.11,0.77,2172,0.29,1.62
l1_championship_player_2025_14_83140,2025,10,l1_championship_club_2025_14,3,3,3,259,2,1,1,1,1,,7,3,12,279,11,16,3,7,3,4,1,,,6,6.453333333333333,96.95,1,129.5,1.04,3.82
l1_championship_player_2025_14_86564,2025,1,l1_championship_club_2025_14,29,5,,75,1,,1,,1,,3,1,1,50,6,3,,,3,,,,,51,4.6160000000000005,60,,75,1.2,7.2
l1_championship_player_2025_14_86564,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_38582,2025,1,l1_championship_club_2025_1,4,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
l1_championship_player_2025_14_38582,2025,1,l1_championship_club_2025_14,30,27,27,2385,1,,1,,1,5,20,9,40,2181,24,126,37,42,41,23,5,,4,52,5.94074074074074,82.3,0.9,2385,0.34,0.91
l1_championship_player_2025_14_38582,2025,10,l1_championship_club_2025_14,3,2,2,180,,,,,,,8,1,8,239,11,24,2,8,3,1,,,,6,7.25,119.5,0.67,,0.5,5.5
l1_championship_player_2025_14_501655,2025,1,l1_championship_club_2025_14,12,12,7,574,1,,1,1,,3,10,4,13,357,12,32,2,8,11,8,1,,,22,5.161666666666667,55.98,0.58,574,0.63,1.88
l1_championship_player_2025_14_501655,2025,10,l1_championship_club_2025_14,1,1,1,90,,,,,,,,,2,46,2,11,,4,1,6,,,,,4.51,46,1,,,2
l1_championship_player_2025_14_501655,2025,13,l1_championship_club_2025_9000000253,6,5,2,196,1,,1,1,,,4,3,3,103,2,8,,2,2,4,,,,9,4.708,47.3,0.33,196,1.38,0.92
l1_championship_player_2025_14_506446,2025,1,l1_championship_club_2025_14,10,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,
l1_championship_player_2025_14_101002,2025,1,l1_championship_club_2025_14,30,29,21,1891,5,3,2,5,,5,54,21,28,1036,106,77,10,15,16,24,4,,2,52,5.450689655172414,49.31,0.7,378.2,1,5.04
l1_championship_player_2025_14_101002,2025,10,l1_championship_club_2025_14,3,3,3,265,1,,1,1,,,14,5,4,217,23,17,,2,1,4,,,,6,6.843333333333334,73.7,1,265,1.7,7.81
l1_championship_player_2025_14_86774,2025,1,l1_championship_club_2025_14,30,1,,2,,,,,,,,,,6,,2,2,1,,,,,,52,4.3,270,,,,
l1_championship_player_2025_14_86774,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_99014,2025,1,l1_championship_club_2025_9,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_99014,2025,1,l1_championship_club_2025_14,27,27,18,1633,8,4,4,,3,2,34,15,14,613,95,102,4,11,44,48,3,,,50,5.103703703703703,33.78,0.67,204.13,0.83,5.24
l1_championship_player_2025_14_99014,2025,10,l1_championship_club_2025_14,3,3,1,170,2,2,,,1,,8,3,3,54,15,5,2,,3,4,1,,,6,5.933333333333334,28.59,0.33,85,1.59,7.94
l1_championship_player_2025_14_504364,2025,1,l1_championship_club_2025_14,17,6,,41,,,,,,,1,,2,37,6,5,1,,1,1,,,,29,4.29,81.22,,,,13.17
l1_championship_player_2025_14_504364,2025,10,l1_championship_club_2025_14,3,3,,31,1,,1,,1,,2,1,,27,3,4,,,1,1,,,,6,4.78,78.39,,31,2.9,8.71
l1_championship_player_2025_14_67548,2025,1,l1_championship_club_2025_37,2,2,2,175,1,1,,,1,,3,1,2,45,3,3,,,2,1,,,,1,5.05,23.14,1,175,0.51,1.54
l1_championship_player_2025_14_67548,2025,1,l1_championship_club_2025_14,28,28,27,2173,16,6,10,2,13,4,69,31,17,642,91,60,2,4,22,15,2,,5,51,5.462857142857141,26.59,0.96,135.81,1.28,3.77
l1_championship_player_2025_14_67548,2025,10,l1_championship_club_2025_14,3,3,3,180,,,,,,,6,1,,48,12,4,,,2,,,,,6,4.3133333333333335,24,1,,0.5,6
l1_championship_player_2025_14_51819,2025,1,l1_championship_club_2025_14,30,8,7,526,1,1,,,,1,18,4,3,252,23,31,,6,7,16,1,,,52,5.202500000000001,43.12,0.23,526,0.68,3.94
l1_championship_player_2025_14_51819,2025,10,l1_championship_club_2025_14,3,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,
l1_championship_player_2025_14_51819,2025,14,l1_championship_club_2025_9000000810,10,3,2,171,,,,,,,4,1,,73,7,8,2,,1,3,1,,,11,4.723333333333334,38.42,0.2,,0.53,3.68
l1_championship_player_2025_14_90613,2025,1,l1_championship_club_2025_14,30,2,,2,,,,,,,,,,1,,,,,,,,,,52,4.109999999999999,45,,,,
l1_championship_player_2025_14_90613,2025,10,l1_championship_club_2025_14,3,1,,1,,,,,,,,,,2,,,,,,,,,,6,4.17,180,,,,
l1_championship_player_2025_14_506098,2025,1,l1_championship_club_2025_14,10,4,,30,,,,,,,2,1,,26,6,5,,1,3,,,,,22,4.26,78,,,3,18
l1_championship_player_2025_14_506098,2025,10,l1_championship_club_2025_14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_76869,2025,1,l1_championship_club_2025_15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_76869,2025,10,l1_championship_club_2025_15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_76869,2025,14,l1_championship_club_2025_15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_78369,2025,1,l1_championship_club_2025_15,29,1,1,90,,,,,,,,,,40,,,,,,,,,,,6.04,40,0.03,,,
l1_championship_player_2025_15_78369,2025,10,l1_championship_club_2025_15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_78369,2025,14,l1_championship_club_2025_15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_500447,2025,1,l1_championship_club_2025_15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_500447,2025,10,l1_championship_club_2025_15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_500447,2025,14,l1_championship_club_2025_15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1_championship_player_2025_15_105144,2025,1,l1_championship_club_2025_15,29,28,28,2520,,,,,,,,,,1395,,,,,1,2,3,,2,,5.278518518518518,49.82,0.97,,,
l1_championship_player_2025_15_105144,2025,10,l1_championship_club_2025_15,5,5,5,450,,,,,,,,,,212,,,,,,1,1,,,,5.746,42.4,1,,,
l1_championship_player_2025_15_105144,2025,14,l1_championship_club_2025_15,10,10,10,900,,,,,,,,,,560,,,,,,3,,,,,5.7330000000000005,56,1,,,
l1_championship_player_2025_15_501078,2025,1,l1_championship_club_2025_15,9,3,,15,,,,,,,,,,16,,2,1,,,,,,,13,4.866666666666666,96,,,,
l1_championship_player_2025_15_501078,2025,6,l1_championship_club_2025_9000000157,7,3,2,172,,,,,,,2,2,1,177,4,10,2,4,2,,,,,19,5.446666666666666,92.62,0.29,,1.05,2.09
l1_championship_player_2025_15_501078,2025,6,l1_championship_club_2025_9000000008,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_15_501078,2025,10,l1_championship_club_2025_15,3,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
l1_championship_player_2025_15_501078,2025,14,l1_championship_club_2025_15,4,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
l1_championship_player_2025_15_506455,2025,1,l1_championship_club_2025_15,29,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,
l1_championship_player_2025_15_506455,2025,10,l1_championship_club_2025_15,5,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,
l1_championship_player_2025_15_506455,2025,14,l1_championship_club_2025_15,10,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,
l1_championship_player_2025_15_105503,2025,1,l1_championship_club_2025_15,26,20,19,1602,,,,,,2,5,3,7,1166,11,67,22,17,14,22,4,,,42,5.40625,65.51,0.73,,0.17,0.62
l1_championship_player_2025_15_105503,2025,10,l1_championship_club_2025_15,5,5,4,335,,,,,,,,,1,306,3,17,2,8,3,3,,,,13,5.702,82.21,0.8,,,0.81
l1_championship_player_2025_15_105503,2025,14,l1_championship_club_2025_15,10,7,6,530,,,,,,,2,1,5,483,8,13,3,3,6,3,,,,18,5.532857142857142,82.02,0.6,,0.17,1.36
l1_championship_player_2025_15_90432,2025,1,l1_championship_club_2025_15,13,1,1,90,,,,,,,,,1,84,1,5,,2,3,,,,,21,5.09,84,0.08,,,1
l1_championship_player_2025_15_90432,2025,4,l1_championship_club_2025_26,16,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,
l1_championship_player_2025_15_90432,2025,10,l1_championship_club_2025_26,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
l1_championship_player_2025_15_90432,2025,10,l1_championship_club_2025_15,4,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,
l1_championship_player_2025_15_90432,2025,14,l1_championship_club_2025_15,4,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
l1_championship_player_2025_15_81244,2025,1,l1_championship_club_2025_15,29,21,20,1793,2,1,1,,2,5,12,5,14,1614,28,128,25,35,40,20,3,,1,46,5.879999999999999,81.02,0.69,896.5,0.25,1.41
l1_championship_player_2025_15_81244,2025,10,l1_championship_club_2025_15,5,2,2,180,,,,,,,5,1,2,144,9,15,3,4,1,2,,,,13,6.095,72,0.4,,0.5,4.5
l1_championship_player_2025_15_81244,2025,14,l1_championship_club_2025_15,10,7,5,486,,,,,,,5,1,6,461,6,20,5,2,13,3,4,,,18,5.532857142857142,85.37,0.5,,0.19,1.11
l1_championship_player_2025_15_84409,2025,1,l1_championship_club_2025_15,29,21,21,1760,,,,,,1,6,3,5,1464,11,66,20,11,16,14,3,2,1,46,5.166666666666667,74.86,0.72,,0.15,0.56
l1_championship_player_2025_15_84409,2025,10,l1_championship_club_2025_15,5,5,5,405,1,1,,,,,5,1,1,353,3,15,2,2,4,4,,,,13,6.006,78.44,1,405,0.22,0.67
l1_championship_player_2025_15_84409,2025,14,l1_championship_club_2025_15,10,9,7,617,,,,,,,1,1,1,480,3,24,6,7,3,1,1,,,18,5.31125,70.02,0.7,,0.15,0.44
l1_championship_player_2025_15_105280,2025,1,l1_championship_club_2025_15,29,19,17,1436,,,,,,,4,1,1,1188,6,37,9,8,14,10,2,1,,46,5.252631578947369,74.46,0.59,,0.06,0.38
l1_championship_player_2025_15_105280,2025,10,l1_championship_club_2025_15,5,4,4,360,,,,,,,,,,293,2,14,2,3,8,3,,,,13,5.7524999999999995,73.25,0.8,,,0.5
l1_championship_player_2025_15_105280,2025,14,l1_championship_club_2025_15,10,9,8,640,,,,,,,1,,1,596,4,25,5,4,3,4,,,,18,5.447777777777778,83.81,0.8,,,0.56
l1_championship_player_2025_15_100631,2025,1,l1_championship_club_2025_15,29,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,
l1_championship_player_2025_15_100631,2025,10,l1_championship_club_2025_15,5,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,
l1_championship_player_2025_15_100631,2025,14,l1_championship_club_2025_15,10,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,
l1_championship_player_2025_15_104405,2025,1,l1_championship_club_2025_15,29,21,11,1127,,,,,,,2,1,,1156,6,39,13,4,9,9,4,,,46,5.469047619047619,92.32,0.38,,0.08,0.48
l1_championship_player_2025_15_104405,2025,10,l1_championship_club_2025_15,5,3,1,134,,,,,,,,,1,108,,6,,1,2,1,1,,,13,4.88,72.54,0.2,,,
l1_championship_player_2025_15_104405,2025,14,l1_championship_club_2025_15,10,10,8,766,,,,,,,3,,1,719,9,24,13,3,6,6,2,,,18,5.834,84.48,0.8,,,1.06
l1_championship_player_2025_15_86651,2025,1,l1_championship_club_2025_15,29,10,2,268,,,,,,,2,1,2,188,4,15,1,5,2,3,1,,,46,4.563000000000001,63.13,0.07,,0.34,1.34
l1_championship_player_2025_15_86651,2025,10,l1_championship_club_2025_15,5,2,,31,,,,,,,1,1,,17,1,,,,1,,1,,,13,4.64,49.35,,,2.9,2.9
l1_championship_player_2025_15_86651,2025,14,l1_championship_club_2025_15,10,5,5,357,,,,,,,2,1,2,280,1,16,1,2,3,2,1,,,18,5.077999999999999,70.59,0.5,,0.25,0.25
l1_championship_player_2025_15_104435,2025,1,l1_championship_club_2025_15,29,25,22,2022,1,1,,1,,4,24,8,36,1925,32,140,13,29,23,58,5,1,2,46,5.701199999999999,85.68,0.76,2022,0.36,1.42
l1_championship_player_2025_15_104435,2025,10,l1_championship_club_2025_15,5,4,4,344,,,,,,,6,3,17,379,12,32,4,9,7,12,1,,,13,7.579999999999999,99.16,0.8,,0.78,3.14
l1_championship_player_2025_15_104435,2025,14,l1_championship_club_2025_15,10,9,5,576,1,1,,1,,,9,2,10,556,16,45,2,10,6,22,3,,,18,5.50375,86.88,0.5,576,0.31,2.5
l1_championship_player_2025_15_100380,2025,1,l1_championship_club_2025_15,29,29,22,1843,1,1,,1,,2,11,1,26,1565,13,106,24,34,22,19,4,,1,46,5.419999999999999,76.42,0.76,1843,0.05,0.63
l1_championship_player_2025_15_100380,2025,10,l1_championship_club_2025_15,5,5,4,337,,,,,,,2,,1,335,1,17,9,7,2,2,,,,13,5.562,89.47,0.8,,,0.27
l1_championship_player_2025_15_100380,2025,14,l1_championship_club_2025_15,10,8,7,597,1,1,,1,,,2,2,4,492,4,21,5,8,12,2,2,,,18,5.316250000000001,74.17,0.7,597,0.3,0.6
